date,open,high,low,close,Adj Close,volume,SMA,WMA,MOM,RSI,WilliamK,MACD,CCI,acc_dist,AD21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,y
2013-06-04,1555.650024,1588.75,1539.300049,1568.550049,1470.401123,431388.0,,,,,,-3.0987416014409064,,-230151.78824525952,-79195.01300069655,,,,0.0,1565.533366,1591.7666829999998,1614.9833169999997,1641.2166339999999,1542.3167319999998,1516.0834149999998,1492.8667809999997,0.5915071584196305,978.0,-1
2013-06-05,1550.099976,1576.300049,1533.25,1546.800049,1490.7915039999998,621196.0,,,,,,-3.0987416014409064,,-125583.37419193942,-95382.44401480006,,,,66.29992700000003,1552.1166993333334,1570.9833986666667,1595.166748333333,1614.0334476666667,1527.9333496666668,1509.0666503333334,1484.8833006666669,0.3147510703181769,-620218.0,-1
2013-06-06,1558.800049,1598.800049,1550.0,1568.25,1508.710571,498248.0,,,,,,-3.0987416014409064,,927000.3795910637,178315.414080869,,,,43.050048999999944,1572.350016333333,1594.7000326666662,1621.1500653333333,1643.5000816666661,1545.8999836666662,1523.5499673333331,1497.0999346666663,0.3739750343283471,-121970.0,+1
2013-06-07,1565.0,1583.5,1545.0,1587.099976,1478.10083,780953.0,,,,,,-3.0987416014409064,,133114.54672384032,168415.21073604954,,,,52.0,1571.8666586666666,1598.7333173333332,1610.3666586666668,1637.2333173333332,1560.2333173333332,1533.3666586666666,1521.7333173333332,1.0935058701298694,658983.0,+1
2013-06-10,1575.0,1580.949951,1510.150024,1554.900024,1446.6834720000002,503982.0,,,,,,-3.0987416014409064,,703813.8748535989,268338.05318590347,,,,38.5,1548.6666663333333,1587.1833086666666,1619.466593333333,1657.9832356666666,1516.3833816666665,1477.8667393333333,1445.5834546666665,0.6320627985958231,155001.0,-1
2013-06-11,1512.0,1521.0,1481.0,1521.849976,1416.8342289999998,675122.0,,,,,,-3.0987416014409064,,484700.8659893536,303722.8499477674,,,,76.94995199999994,1507.9499919999998,1534.8999839999997,1547.9499919999998,1574.8999839999997,1494.8999839999997,1467.9499919999998,1454.8999839999997,1.0212493999999992,-520121.0,-1
2013-06-12,1486.0,1490.0,1461.900024,1490.449951,1406.567749,469660.0,,,,,,-3.0987416014409064,,1487208.0433660964,476832.1664146444,,,,73.90002400000003,1480.783325,1499.6666260000002,1508.8833010000003,1527.7666020000001,1471.5666500000002,1452.6833490000001,1443.4666740000002,1.0160125047793656,-989781.0,-1
2013-06-13,1459.0,1461.5,1430.0,1479.650024,1384.6561279999999,690959.0,,,,,,-3.0987416014409064,,-622575.8618084124,330748.49128019897,,,,59.94995199999994,1457.0500080000002,1484.1000160000003,1488.5500080000002,1515.6000160000003,1452.6000160000003,1425.5500080000002,1421.1000160000003,1.576191238095239,-1680740.0,-1
2013-06-14,1482.0,1520.0,1471.650024,1456.599976,1439.363525,383703.0,1537.9750001,1516.0072665636362,,,,-3.0987416014409064,,-324811.94840195304,250643.7757139929,,,,60.449951000000056,1482.75,1493.849976,1531.099976,1542.199952,1445.5,1434.400024,1397.150024,-0.3112731224520167,-2064443.0,-1
2013-06-17,1535.099976,1551.400024,1505.099976,1514.150024,1459.421509,533292.0,1528.8300049000002,1511.6754527272728,-91.44995199999994,,,-3.0987416014409064,,50953.75,227982.1216541635,,,,48.34997599999997,1523.5500080000002,1542.0000400000004,1569.8500560000002,1588.3000880000004,1495.6999920000003,1477.24996,1449.3999440000002,0.1954651969259308,-1531151.0,+1
