date,open,high,low,close,Adj Close,volume,SMA,WMA,MOM,RSI,WilliamK,MACD,CCI,acc_dist,AD21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,y
2013-07-18,344.25,352.18798799999996,342.35598799999997,343.85598799999997,215.925308,13078696.0,324.3325012,332.0276733818182,43.29397599999993,74.84529195507432,-7.321734716650977,7.9998849929810945,160.04213649106495,-17592335.859881252,-11865291.340873232,84.0,20.0,64.0,3.338012000000049,346.1333213333333,349.91065466666663,355.9653213333333,359.7426546666666,340.07865466666664,336.3013213333333,330.24665466666664,0.15256305939788456,133552152.0,+1
2013-07-19,350.375,358.125,350.375,350.093994,219.52534500000002,16402840.0,328.4919006,336.71158116363637,41.59399400000001,78.2129854763981,-4.96064246961503,10.564225207190304,157.5895125181149,-2037491.6593503149,-11309476.463449461,80.0,16.0,64.0,11.087981999999954,352.86466466666667,355.35432933333334,360.6146646666666,363.10432933333334,347.60432933333334,345.11466466666667,339.85432933333334,-0.03625883870967623,149954992.0,+1
2013-07-22,352.774994,361.86199999999997,352.75,355.931,221.78453100000002,6751136.0,333.38250120000004,341.7005083272727,48.90600599999999,80.9644890282771,-2.751329171022154,13.25491610059862,141.67151666913202,-12187928.305356521,-11358612.18788398,76.0,12.0,64.0,14.269012000000032,356.8476666666666,360.9453333333332,365.95966666666664,370.0573333333332,351.83333333333326,347.73566666666665,342.7213333333333,0.349100087796312,156706128.0,+1
2013-07-23,361.25,364.64401200000003,361.25,359.593994,223.72734100000002,6168480.0,338.4899994,346.4662342909091,51.07498199999998,82.55937074456752,-1.9010471803896798,15.37353926570654,129.20178896304967,-321166.0198672313,-10747641.575594712,72.0,8.0,64.0,11.768005999999957,361.82933533333335,362.4086706666667,365.2233473333333,365.8026826666667,359.01465866666666,358.4353233333333,355.62064666666663,-0.4879199012849616,162874608.0,+1
2013-07-24,360.0,365.875,360.0,362.743988,224.23986800000003,4875280.0,343.5368988,350.8760504,50.46899400000001,83.89801387689484,-1.1732129274004677,18.30262064296079,107.4757188962847,-4717773.731416568,-10417134.143229065,96.0,4.0,64.0,8.713012000000049,362.872996,365.745992,368.74799600000006,371.620992,359.870992,356.997996,353.995992,0.46706178723404285,167749888.0,+1
2013-07-25,363.625,368.169006,362.625,363.575012,224.756744,7177688.0,348.62999880000007,354.5193437090909,50.93099999999998,84.26563762517273,-1.7067321636578057,21.600705092857368,93.63620757248114,-3421378.0964917047,-10037239.45760293,96.0,0.0,92.0,6.281005999999991,364.7896726666667,366.95434533333344,370.33367866666674,372.49835133333346,361.4103393333334,359.2456666666667,355.8663333333334,0.17135840040577355,174927576.0,+1
2013-07-26,366.25,369.125,362.825012,364.41299399999997,224.602554,6899640.0,353.4668976,357.3889792,48.368987999999945,84.67278933936387,-1.7443798241554949,24.71981576716348,80.72025987694312,-3515011.7655115924,-9686165.730714437,96.0,8.0,96.0,5.544006000000024,365.45433533333335,368.0836586666667,371.75432333333333,374.38364666666666,361.7836706666667,359.15434733333336,355.4836826666667,0.2520611150370378,181827216.0,+1
2013-07-29,363.75,368.0,363.75,364.16299399999997,225.211304,4362952.0,354.8306976,359.33372399999996,13.637999999999977,83.92521769282419,-1.8369295696436947,27.62666336554497,68.37762696613294,-9293119.549427828,-9665184.794484314,96.0,4.0,88.0,6.299987999999985,365.3043313333333,366.85866266666665,369.55433133333327,371.10866266666665,362.60866266666665,361.0543313333333,358.35866266666665,0.09717505882352218,177464264.0,-1
2013-07-30,366.375,371.625,366.375,365.149994,227.87077299999999,6336208.0,357.06199640000006,361.20995970909087,22.31298799999996,84.54673641796812,-2.3750595139844135,30.870081249701684,63.20309485764684,-1565855.2301119475,-9236239.609980516,92.0,0.0,92.0,4.25,367.71666466666665,369.0583293333333,372.9666646666667,374.3083293333333,363.8083293333333,362.46666466666665,358.5583293333333,-0.23333447619047765,183800472.0,+1
2013-07-31,371.125,373.950012,366.024994,369.46200600000003,228.946381,11807328.0,359.8981964,363.4645069090909,28.362000000000023,87.06735526772368,-1.632298892207353,29.40468926295972,57.69711133763837,-2853446.062780747,-8900721.576752992,96.0,0.0,92.0,7.462006000000031,369.81233733333335,373.5996806666667,377.7373553333333,381.5246986666667,365.6746626666667,361.8873193333333,357.74964466666665,0.43369138089024256,195607800.0,+1
