date,open,high,low,close,Adj Close,volume,SMA,WMA,MOM,RSI,WilliamK,MACD,CCI,acc_dist,AD21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,y
2013-08-20,574.950012,589.900024,566.5,584.700012,563.467529,6431746.0,610.0950072,604.4636429090909,-47.5,29.683241710087586,-10.716909558823527,-37.14797898068309,-84.35529264788521,-9812672.902983773,930487.1324657943,4.0,96.0,-88.0,51.049987999999985,580.3666786666666,594.2333573333333,603.7667026666668,617.6333813333333,570.8333333333333,556.9666546666666,547.4333093333332,0.7777774928777847,-45728084.0,-1
2013-08-21,606.0,619.349976,590.0,584.75,571.754517,7227149.0,605.4450072000001,599.8554597818181,-46.5,29.72881866350704,-9.845951963903902,-34.396892029323794,-43.85141707684925,2917337.0988597684,1028004.4599274499,0.0,96.0,-92.0,23.40002400000003,598.0333253333333,606.0666506666666,627.3833013333333,635.4166266666666,576.7166746666667,568.6833493333334,547.3666986666667,-0.17887578511137472,-38500935.0,+1
2013-08-22,589.0,603.700012,570.0,593.349976,567.273865,7562673.0,601.5100036,597.6563632,-39.350036000000046,37.73964681685402,-8.249816813284713,-33.77906234272007,-52.33732436514479,-4976053.2046404,734381.9751953279,12.0,92.0,-96.0,34.649963999999954,589.0166626666667,608.0333253333333,622.7166746666667,641.7333373333333,574.3333133333333,555.3166506666666,540.6333013333333,0.6928773793908429,-30938262.0,+1
2013-08-23,592.0,609.150024,588.299988,588.700012,585.4376219999999,5174611.0,599.5150024000001,595.3272738181818,-19.950012000000015,35.23377099276911,-9.112839104220614,-33.33444036386834,-35.556674197106595,-1848493.6049382717,608503.220934712,8.0,88.0,-80.0,33.700012000000015,595.3833413333333,602.4666946666666,616.2333773333332,623.3167306666667,581.6166586666666,574.5333053333333,560.7666226666665,0.019185770230805813,-36112873.0,-1
2013-08-26,612.349976,622.799988,602.549988,607.549988,589.051208,3651902.0,600.15,596.788180290909,6.34997599999997,50.58193870414755,-5.200861846564751,-33.868796212359825,-2.887101186480117,20615410.7735035,1580368.7449596778,4.0,84.0,-80.0,20.850036000000046,610.9666546666666,619.3833213333332,631.2166546666665,639.6333213333332,599.1333213333332,590.7166546666666,578.8833213333332,0.24691358024691357,-32460971.0,+1
2013-08-27,597.299988,600.0,555.450012,611.299988,541.449158,13677093.0,600.2299988,598.8154508363635,0.7999879999999848,53.131454872241434,-4.501821877114625,-32.080565832418756,-41.77505642948966,5012554.07296874,1746573.4087605677,0.0,80.0,-80.0,34.09997599999997,588.9166666666666,622.3833213333332,633.4666546666665,666.9333093333332,577.8333333333333,544.3666786666666,533.2833453333333,1.253647385943179,-18783878.0,+1
2013-08-28,555.700012,572.0,528.0,561.900024,541.497375,9266888.0,596.2,591.8463645090909,-40.299987999999985,29.77921378227977,-13.045920002070208,-29.113198848059028,-107.04439234464819,-18698409.101653494,759451.1570223052,4.0,96.0,-80.0,52.09997599999997,553.9666746666667,579.9333493333334,597.9666746666667,623.9333493333334,535.9333493333334,509.9666746666667,491.93334933333335,0.7704550909090916,-28050766.0,-1
2013-08-29,568.0,582.5,568.0,561.950012,551.229736,10192751.0,590.3450012,585.6190939636364,-58.549987999999985,29.81523071873181,-11.95320985819421,-27.712234379775964,-63.32995938988388,-8280934.177015777,324194.94701734785,0.0,96.0,-92.0,83.29998799999998,570.8166706666667,573.6333413333334,585.3166706666666,588.1333413333334,559.1333413333334,556.3166706666667,544.6333413333334,-0.4172405517241369,-17858015.0,+1
2013-08-30,571.0,600.0,570.650024,572.049988,572.380859,9154229.0,585.4150024,582.2927279272727,-49.299987999999985,37.311288303500085,-10.0323319140129,-24.853179022453446,-40.67735877624233,256791.3779079737,320958.4611231773,0.0,92.0,-96.0,20.59997599999997,580.900004,591.1499839999999,610.24998,620.4999599999999,561.8000079999999,551.550028,532.450032,0.047698982786219514,-8703786.0,+1
2013-09-02,598.0,604.349976,582.5,594.0,568.044678,4878929.0,586.0250000000001,583.8536365818181,6.09997599999997,50.55415885302118,-5.8577384372249135,-23.939947605676252,-12.144841690021401,2850731.3187866583,442118.97821205773,0.0,88.0,-92.0,38.049987999999985,593.6166586666667,604.7333173333334,615.4666346666668,626.5832933333334,582.8833413333334,571.7666826666667,561.0333653333334,0.5263163675786195,-3824857.0,+1
2013-09-03,596.900024,596.900024,557.049988,589.5,542.0755,4535002.0,586.5049988000001,584.4854547636364,4.799987999999985,48.14814561362074,-6.7135771787046865,-24.920119491445348,-37.282509532490415,-3224106.520221092,266956.66003480804,0.0,84.0,-88.0,32.299987999999985,581.150004,605.25002,621.0000400000001,645.100056,565.3999839999999,541.2999679999999,525.5499479999999,0.8143032041426507,-8359859.0,-1
2013-09-04,567.450012,576.849976,559.150024,562.549988,543.520935,5235450.0,584.2849976,580.1299982545454,-22.200012000000015,36.23216546775916,-11.645865473171128,-22.464988251480122,-69.5250904942537,-16836788.701080907,-548320.2591897842,0.0,80.0,-84.0,39.850036000000046,566.1833293333333,573.2166346666666,583.8832813333333,590.9165866666665,555.5166826666666,548.4833773333334,537.8167306666667,0.19208888250092238,-13595309.0,-1
2013-09-05,584.0,622.900024,584.0,564.049988,587.316772,8311562.0,581.3549988000001,576.4509056,-29.299987999999985,37.229828146703525,-11.233066101176595,-20.097520198899247,-3.950043554141496,1749743.5789473683,-439021.2049822982,8.0,76.0,-80.0,30.34997599999997,590.3166706666667,596.6333413333334,629.2166946666666,635.5333653333334,557.7333173333334,551.4166466666667,518.8332933333334,-0.5128534625068611,-5283747.0,+1
2013-09-06,611.0,620.0,586.75,609.5,593.772888,4749304.0,583.4349976000001,581.5681785454544,20.799987999999985,59.42409891521775,-2.557744490578613,-17.246448814720566,36.754827452761994,-6062711.880755988,-705929.2855160726,4.0,72.0,-68.0,60.350036000000046,605.4166666666666,624.0833333333333,638.6666666666665,657.3333333333333,590.8333333333333,572.1666666666666,557.5833333333333,0.6842105263157895,-534443.0,+1
2013-09-10,620.549988,641.0,618.400024,616.200012,614.77948,5074709.0,584.3000000000001,587.5254538909091,8.65002400000003,61.72597121448043,-4.575643542435421,-15.723263875731732,97.92502542249362,58392.90267735031,-669726.1585169486,0.0,68.0,-68.0,55.950012000000015,625.200012,632.0,647.799988,654.599976,609.400024,602.600036,586.8000480000001,-0.09734576709285081,4540266.0,+1
2013-09-11,633.0,650.0,625.549988,638.0,623.69281,3172598.0,586.9700012,597.2890902545455,26.700012000000015,68.44631792837475,-2.1778584392014517,-13.869832207093168,137.9301208348699,5019559.032054305,-400759.87516821513,96.0,64.0,-68.0,31.5,637.849996,650.1500040000001,662.3000079999999,674.6000160000001,625.6999920000001,613.399984,601.24998,0.5092026948698433,7712864.0,+1
2013-09-12,642.5,646.0,627.599976,647.25,610.8768309999999,4419134.0,595.5049988,608.2490900363637,85.34997599999997,70.944103566961,-0.49909255898366606,-12.867302130637427,132.41623001213017,3559982.593979268,-213852.49848670722,96.0,60.0,32.0,33.799987999999985,640.2833253333333,652.9666746666667,658.6833493333334,671.3666986666667,634.5666506666666,621.8833013333333,616.1666266666666,1.067934693998225,12131998.0,+1
2013-09-13,632.450012,634.5,621.0,633.950012,606.299744,3875780.0,602.7049988,615.2390924363636,72.0,62.70860859156087,-2.9128834845735,-12.75724407288476,94.89969835898718,-2973799.328081208,-343868.71201601473,92.0,56.00000000000001,36.0,18.40002400000003,629.8166706666667,638.6333413333334,643.3166706666666,652.1333413333334,625.1333413333334,616.3166706666667,611.6333413333334,0.9592601481481493,8256218.0,-1
