date,open,high,low,close,Adj Close,volume,SMA,WMA,MOM,RSI,WilliamK,MACD,CCI,acc_dist,AD21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,y
2013-06-04,311.25,314.931,307.950012,314.263,192.422318,11714560.0,,,,,,1.9116854300899604,,6722479.278086362,8065592.530986603,,,,0.0,312.3813373333333,316.8126626666666,319.3623253333333,323.79365066666657,309.83167466666663,305.40034933333334,302.85068666666666,0.9043115387105651,44929808.0,+1
2013-06-05,310.0,311.274994,306.875,311.987,189.751114,5078784.0,,,,,,1.9116854300899604,,10067123.901098216,8764036.066050785,,,,13.468993999999952,310.04566466666665,313.2163293333333,314.44565866666665,317.6163233333333,308.8163353333333,305.64567066666666,304.4163413333333,1.1618197661178702,39851024.0,-1
2013-06-06,306.25,306.830994,301.987,307.656006,187.31485,7509232.0,,,,,,1.9116854300899604,,-4203929.978526373,5292435.753224698,,,,7.387999999999977,305.49133333333333,308.99566666666664,310.3353273333333,313.8396606666666,304.1516726666667,300.6473393333334,299.30767866666673,1.1703164785092681,32341792.0,-1
2013-06-07,303.125,309.112,302.5,303.705994,188.637238,6618168.0,,,,,,1.9116854300899604,,-6475586.6556392,2714922.9392802482,,,,10.0,305.105998,307.711996,311.7179980000001,314.323996,301.099996,298.493998,294.48799599999995,0.18239473684210092,25723624.0,-1
2013-06-10,307.5,312.25,307.149994,305.850006,191.71731599999998,4289040.0,,,,,,1.9116854300899604,,-837672.8018912389,2051892.774425071,,,,6.612000000000023,308.4166666666667,309.6833393333334,313.51667266666675,314.7833453333334,304.58333333333337,303.3166606666667,299.48332733333336,-0.2548993079615951,30012664.0,+1
2013-06-11,311.25,314.31201200000004,308.23098799999997,310.843994,190.850128,5957704.0,,,,,,1.9116854300899604,,2012257.0001710101,2045410.58925514,,,,8.544006000000024,311.12899799999997,314.02700799999997,317.21002200000004,320.10803200000004,307.9459839999999,305.0479739999999,301.8649599999998,0.42969835343521273,35970368.0,+1
2013-06-12,307.781006,313.299988,301.60598799999997,309.43798799999996,186.675278,5927288.0,,,,,,1.9116854300899604,,3548136.4345497927,2265215.4886850193,,,,8.46200600000003,308.11465466666664,314.6233213333333,319.80865466666665,326.3173213333333,302.9293213333333,296.4206546666666,291.2353213333333,0.6697451684624579,30043080.0,-1
2013-06-13,303.0,303.125,296.875,302.669006,183.479218,4154328.0,,,,,,1.9116854300899604,,-4621857.159270028,1350096.7543263992,,,,11.694000000000017,300.8896686666667,304.9043373333334,307.1396686666667,311.1543373333334,298.6543373333334,294.6396686666667,292.4043373333334,0.9270409600000039,25888752.0,-1
2013-06-14,298.96200600000003,301.125,297.14401200000003,297.487,184.63995400000002,5584064.0,306.53619999999995,305.4637445818182,,,,1.9116854300899604,,-2702339.4170454065,854918.5415969444,,,,12.562987999999962,298.58533733333337,300.0266626666667,302.5663253333334,304.0076506666667,296.04567466666674,294.6043493333334,292.0646866666668,0.08615650185330725,20304688.0,-1
2013-06-17,301.431,303.25,299.35598799999997,299.368988,186.77148400000002,2720504.0,306.3268982,304.1606151272727,-2.093018000000029,,,1.9116854300899604,,-4793682.909999005,213891.77243193958,,,,5.524993999999992,300.6583253333333,301.9606626666667,304.55233733333336,305.8546746666667,298.06665066666665,296.7643133333333,294.1726386666666,0.0033384591521632557,23025192.0,+1
2013-06-18,303.75,307.5,303.08700600000003,302.825012,188.618088,4284904.0,305.18309940000006,303.5239085454545,-11.437987999999962,,,1.9116854300899604,,5232153.851981765,747110.3571383952,,,,5.762999999999977,304.47067266666664,305.85433933333326,308.88366666666656,310.2673333333332,301.4413453333333,300.0576786666667,297.0283513333333,-0.059368764154226684,27310096.0,+1
2013-06-19,305.75,306.08700600000003,300.91299399999997,305.819,187.985901,5836832.0,304.56629940000005,303.63952683636364,-6.168000000000006,,,1.9116854300899604,,5555696.834183894,1228764.6284693638,,,,8.131011999999998,304.27299999999997,307.63300599999997,309.44701200000003,312.807018,302.4589939999999,299.0989879999999,297.28498199999984,0.9482015117089,33146928.0,+1
2013-06-20,303.5,306.0,292.843994,304.794006,182.64721699999998,6802928.0,304.28009940000004,303.68092803636364,-2.8619999999999663,51.79945690317184,,0.7713291561306619,,-6461628.991265716,498411.1292231331,,,,5.174012000000062,301.21266666666673,309.58133933333346,314.3686726666668,322.73734533333345,296.42533333333347,288.05666066666674,283.2693273333335,0.9083312975077712,26344000.0,-1
2013-06-21,296.325012,304.0,296.325012,296.138,186.474823,6161368.0,303.52330000000006,302.2005463272727,-7.567993999999999,35.46310505372861,-13.960501909438088,-0.5680744836082567,,11766568.029701859,1518055.589584469,,,,13.15600599999999,298.82100399999996,301.3169959999999,306.4959919999999,308.9919839999999,293.6420079999999,291.146016,285.96701999999993,-0.024366422462163945,20182632.0,-1
2013-06-24,300.31201200000004,300.406006,293.987,302.343994,183.518021,7336552.0,303.17269880000003,301.9861270545455,-3.5060119999999984,48.816740629203316,-5.829179691660751,-1.1155320044052814,,4006175.6349508236,1733500.6749407984,,,,8.46899400000001,298.9123333333334,303.83766666666673,305.33133933333335,310.2566726666667,297.41866066666677,292.4933273333334,290.9996546666668,1.3019140346651847,27519184.0,+1
2013-06-25,297.5,298.35598799999997,293.125,297.549988,183.016647,5790640.0,301.84329820000005,300.963816,-13.294006000000024,41.21546048560281,-7.784992506595521,-1.379799194225484,,-4984471.5788606955,1174777.819377556,,,,6.419005999999968,296.34365866666667,299.56231733333334,301.5746466666667,304.7933053333333,294.3313293333334,291.1126706666667,289.1003413333334,0.8459182089502044,21728544.0,-1
2013-06-26,298.950012,301.825012,296.455994,296.737,184.98288,5567232.0,300.5731994,300.03539814545456,-12.700987999999938,39.99681648842371,-8.162578500265006,-2.015607448301921,,-13896029.154991888,-33083.66556677855,,,,9.21899400000001,298.33933533333334,300.2226766666667,303.7083533333334,305.59169466666674,294.85365866666666,292.9703173333333,289.4846406666666,0.05233843507323789,16161312.0,-1
2013-06-27,302.625,312.493988,301.575012,299.924988,191.412628,10670944.0,300.29879760000006,299.91754152727276,-2.7440180000000396,47.07695811310339,-6.681942111060692,-3.2741389624963517,,4731513.484968663,335975.54213381483,,,,5.36901800000004,304.66466266666663,307.75431333333324,315.5836386666666,318.67328933333323,296.83533733333326,293.74568666666664,285.91636133333327,-0.1511152694172084,26832256.0,+1
2013-06-28,308.899994,313.468994,303.0,310.350006,192.64984099999998,11707392.0,301.5850982,301.7450339636364,12.863005999999984,63.38065951807949,-1.840123067541643,-3.949103909900657,,10793971.333011396,1120916.3380858398,,,,15.756987999999978,308.9396666666667,314.8793333333334,319.4086606666667,325.34832733333343,304.4103393333334,298.4706726666667,293.9413453333334,0.7020737618151277,38539648.0,+1
2013-07-01,308.625,309.18798799999996,305.138,312.35598799999997,188.96101399999998,4209080.0,302.8837982,303.70337756363637,12.986999999999966,65.72498138594094,-0.9084602302634514,-3.621688279181626,,3091976.157099681,1264603.8006953225,,,,13.544006000000024,308.89399199999997,312.64998399999996,312.94397999999995,316.69997199999995,308.599996,304.844004,304.550008,1.7822245399245673,42748728.0,+1
2013-07-02,306.013,307.944,300.0,306.375,185.33381699999998,5110832.0,303.238797,304.33814152727274,3.549987999999985,53.86224280964915,-3.307701438651784,-2.8084061263423337,,-3301467.0205640057,940634.7382627085,,,,5.212006000000031,304.77299999999997,309.54599999999994,312.717,317.48999999999995,301.6019999999999,296.82899999999995,293.6579999999999,0.8024924471299076,37637896.0,-1
2013-07-03,300.125,306.487,299.075012,300.493988,185.37576299999998,5349856.0,302.70629579999996,303.8390853454545,-5.325012000000015,44.70722413212642,-6.0498283495468845,-2.4705337489185695,,-8140409.554058146,312341.53420706827,,,,12.355987999999968,302.01866666666666,304.9623213333333,309.43065466666667,312.3743093333333,297.5503333333333,294.60667866666665,290.1383453333333,0.19144337524561358,32288040.0,-1
2013-07-04,304.125,309.39401200000003,302.5,300.56201200000004,190.27166699999998,5210784.0,302.2830964,303.44921556363636,-4.231993999999986,44.83237017859746,-6.018110944279418,-2.59250842780682,,1329749.20533887,381101.3911903655,,,,7.411988000000008,304.152008,305.80401600000005,311.04602,312.6980280000001,298.910004,297.257996,292.015992,-0.2811117822249153,37498824.0,+1
2013-07-05,308.375,310.444,304.83700600000003,308.5,189.361923,4337360.0,303.51929640000003,304.5795616727273,12.362000000000023,57.717881539142766,-2.316882224942972,-2.773029216879195,,-6803922.069507495,-93973.96665481958,,,,8.90002400000003,307.927002,311.016998,313.53399600000006,316.623992,305.410004,302.32000800000003,299.80301000000003,0.653290158683954,41836184.0,+1
2013-07-08,310.625,311.75,307.56201200000004,307.024994,190.283356,5415168.0,303.9873964,305.2169612363636,4.680999999999983,54.96531811951323,-3.0046301238304016,-2.8948450089205835,,-15316703.11349514,-1080124.747118406,0.0,52.0,,9.881987999999978,308.77900200000005,309.99599200000006,312.96698999999995,314.18398,305.8080040000001,304.5910140000001,301.62001600000013,-0.12822816111222163,36421016.0,-1
2013-07-09,310.125,314.25,310.125,308.51901200000003,192.599899,8611368.0,305.0842988,306.04089134545455,10.969024000000047,57.34286238389919,-2.6624799070847702,-1.7158565483555321,,-4220983.877034698,-1279736.3421059418,0.0,48.0,-52.0,4.187987999999962,310.9646706666667,311.80434133333335,315.08967066666673,315.92934133333335,307.67934133333335,306.8396706666667,303.55434133333335,-0.3893304242424165,45032384.0,+1
2013-07-10,313.125,315.0,311.625,312.274994,192.827499,6865416.0,306.6380982,307.3482904727273,15.53799399999997,63.00793709843692,-1.2615768518518553,-0.7173135238689952,,-20735512.50865977,-2494232.125810774,16.0,44.0,-48.0,7.225006000000008,312.96666466666665,314.3083293333333,316.3416646666667,317.6833293333333,310.9333293333333,309.59166466666665,307.5583293333333,0.19259081481481258,51897800.0,+1
2013-07-11,316.875,320.431,313.718994,312.64401200000003,194.9245,15704960.0,307.91000060000005,308.4402748,12.719024000000047,63.556598978309,-3.516665688182753,0.9065395280409234,,-203505351.07536155,-14832661.427858183,96.0,40.0,-28.0,6.480987999999968,315.598002,317.47701,322.310008,324.189016,310.76500400000003,308.88599600000003,304.05299800000006,-0.16015808090755304,67602760.0,+1
2013-07-12,347.64401200000003,363.200012,343.75,316.044006,216.19110099999997,52873040.0,308.4794006,309.91918487272727,5.694000000000017,68.52029716718091,-17.848601006119555,2.600605605217993,,18800505.813216385,-12800562.060588382,96.0,36.0,56.0,8.15600599999999,340.99800600000003,338.24601200000006,360.44801800000005,357.6960240000001,318.79600000000005,321.547994,299.34598800000003,-1.4244718203772806,120475800.0,+1
2013-07-15,348.131012,348.75,341.03799399999997,350.524994,211.44947799999997,12874240.0,312.2963012,317.56383821818184,38.169006000000024,87.863517150191,-4.797508487622635,4.643371835947164,,2374468.7537581082,-11897212.774316972,96.0,32.0,60.0,50.55599999999998,346.770996,352.5039980000001,354.483002,360.2160040000001,344.79199200000005,339.05899,337.079986,1.2301598313071833,133350040.0,+1
